customer_id,gender,age,country,pages_visited,session_time,purchased,product_clicked,product_category,price
8811301b-dc79-493d-ac97-bc8341705690,Male,41,Syrian Arab Republic,8,2.3,0,case,Books,0.0
fa25001d-c554-421c-ba2e-ce62db5e4acd,Male,26,Myanmar,2,9.68,1,behavior,Clothing,380.63
36cbfcb4-cd26-4b96-911d-dc4556e13f49,Female,46,Georgia,20,1.65,0,ok,Electronics,0.0
174bf581-fe12-470f-9eb9-1a8c7a11fe0a,Female,31,Netherlands Antilles,5,17.14,1,it,Electronics,389.21
abed6107-541d-42c9-bdc0-d626eb8df796,Male,37,United Arab Emirates,4,2.86,1,perform,Beauty,231.27
206cde74-22dd-44fc-ae95-bad8ce14697b,Male,49,Sierra Leone,20,16.78,0,agent,Clothing,0.0
4f69b19b-7197-4867-9634-54c50dfe1d5b,Female,45,Macao,1,19.02,0,method,Beauty,0.0
2c029121-e793-42c0-a4f6-3b86d9f00309,Female,29,Panama,3,16.42,1,list,Electronics,476.93
149821d4-0730-4f43-be04-27383772549a,Male,42,Oman,16,2.74,1,economic,Books,130.56
9f361bff-c09e-479e-b3da-26717725bfcd,Male,40,Bulgaria,3,11.33,0,assume,Beauty,0.0
7f57441b-2c37-4c4f-95e3-c75376f6035e,Female,26,North Macedonia,2,11.54,1,front,Clothing,416.04
83e5730c-e2e0-4c07-8628-267115206ed9,Female,62,Guernsey,16,19.5,0,determine,Electronics,0.0
ba1c9f8b-6425-4f99-8ac5-7f601a92acae,Female,20,British Indian Ocean Territory (Chagos Archipelago),10,7.25,0,bill,Electronics,0.0
ea5f12a9-c4dd-402c-a28c-449f5549358a,Female,37,Andorra,17,12.85,1,which,Books,23.13
0bfa9496-6b88-45f3-aacb-6e879c16d0a1,Male,36,Norfolk Island,12,26.07,0,per,Books,0.0
03dd3e52-b8d4-4be4-b508-653e1f73654a,Female,25,Nigeria,12,13.95,1,bag,Home,447.85
8b0a094d-5607-4146-b4d4-98439b0ec58d,Female,39,Belarus,6,15.64,1,play,Books,462.53
c1fa4eb6-4eba-4315-8ef8-a4101c43688b,Female,23,Somalia,14,3.75,0,reflect,Beauty,0.0
ce9b9451-9a05-4f02-b9b0-b9174b3a8233,Female,38,Bolivia,4,3.78,1,student,Books,225.73
80f31fc7-d972-4a87-95e5-df22050aaf2a,Female,28,French Guiana,15,11.52,0,bring,Books,0.0
e001c69b-df4d-4a3b-b788-9a21b2350951,Female,35,Malta,2,3.64,1,money,Books,258.98
0ef6ca2b-188f-4dd3-9cc2-7db1c7daccab,Male,19,Saint Pierre and Miquelon,5,25.69,1,ahead,Electronics,67.48
93aef212-859c-4c38-b722-f6d531850e83,Male,59,Lesotho,12,11.82,0,course,Beauty,0.0
ff5a0d58-e701-4819-85b9-5b347d26c99f,Male,61,Korea,15,28.54,1,model,Home,382.73
aeae270e-b704-44f3-9edd-e2cba3d8314f,Male,51,Wallis and Futuna,12,12.84,1,next,Clothing,480.46
411fc409-75f5-41e3-a863-f1e3469d10cc,Male,65,Martinique,6,15.72,1,fly,Beauty,63.29
7fc95b97-7d19-42a3-902d-76f3ea58a25a,Female,63,Dominica,15,7.62,1,discuss,Home,104.09
72a28a6b-64f3-45be-b2f2-79bbd8983b73,Male,22,Ghana,15,6.42,1,blood,Electronics,406.2
640c877a-6d91-4af8-bc58-142f5e243113,Female,60,Fiji,12,21.72,1,understand,Books,426.42
7e5b1a34-0f50-4884-a838-5869e0c78376,Male,41,Barbados,17,7.89,0,movie,Clothing,0.0
fe03704b-65ed-4725-b01e-fb5584319333,Male,49,Poland,1,11.79,1,together,Home,402.81
49dab4b2-300a-4754-9761-4c3a0c2d8ef9,Male,57,Myanmar,3,3.37,1,movement,Home,265.22
1150274d-9a65-40f0-bafc-bf453d4f4575,Female,54,Congo,3,5.07,1,social,Electronics,227.74
137b19d7-5eda-4f10-b342-3c6bbd858cd1,Female,26,Mauritania,18,19.73,0,allow,Clothing,0.0
dc223f0b-e1a1-4555-ab94-2acc91bf9084,Female,50,Saint Kitts and Nevis,2,25.19,0,store,Books,0.0
af88d14d-1a48-4b4f-a1be-d9b93df4c508,Male,28,Saint Martin,11,28.14,0,president,Books,0.0
c21c47a6-1ae3-40c8-9d69-05bf1b916b66,Female,23,Lao People's Democratic Republic,9,7.09,1,health,Clothing,314.39
f0855a2a-163d-46a8-9cd1-f422332ee212,Male,50,Reunion,6,18.37,0,agree,Clothing,0.0
ee8927dc-d2a9-4731-ae4c-b77fb659a55c,Female,54,Israel,2,25.02,0,agency,Electronics,0.0
28269a4c-1b4e-49e1-a0dd-4a3eacd21595,Male,59,Gabon,19,9.04,0,decision,Beauty,0.0
0e446491-fcd1-44c8-b491-54e8c2e65f09,Female,57,Belarus,1,15.69,1,audience,Books,244.06
b95b6bc5-00b2-4fbc-a321-3050c4bd7615,Female,37,Burundi,15,3.58,0,seven,Clothing,0.0
c80705d2-a6d0-4f8c-b5d6-3cede960880a,Female,44,Comoros,16,14.74,1,safe,Beauty,76.12
89aeac9c-0136-4fd5-9bbb-d035e3ee8fae,Female,64,Rwanda,12,29.3,0,huge,Books,0.0
ec94b357-30bd-4c06-a8d3-efd44c4cf5e4,Male,38,Brazil,8,14.79,1,and,Home,127.72
64540ef9-e8b5-40cf-aa6f-93dbe76994e1,Male,21,Solomon Islands,10,28.44,1,age,Clothing,481.53
640efc92-de3d-45f7-857e-dd22381c41a1,Male,38,Iran,19,22.05,0,data,Clothing,0.0
4a3c6344-9d20-49c8-b7dc-1eaac8e29da2,Female,50,Australia,15,15.71,1,court,Home,16.47
9196c245-0880-4f9b-9913-120abffecd02,Female,50,Austria,15,29.05,0,several,Beauty,0.0
4d28a016-56ef-4b4e-bc9a-a66378445c7b,Female,21,Brazil,2,9.52,1,toward,Books,270.66
b721bd4e-e93e-4366-99d3-8f3e52f9ceb8,Male,45,Argentina,5,26.65,1,community,Home,186.14
f3f78927-3bf7-4bf0-a7c1-6a1450471bdb,Female,21,Guinea-Bissau,19,17.51,1,pressure,Beauty,147.86
5cbec2b2-a3bb-4f25-b196-617ed49c1f65,Female,50,Austria,15,23.29,1,child,Beauty,341.8
fdd0fbbb-01ce-4a74-9f02-050628a30ba8,Male,26,Nicaragua,4,12.73,1,detail,Beauty,469.78
fba45739-f943-4762-a027-68dea0a764e4,Male,30,Congo,20,16.01,0,letter,Electronics,0.0
6472815c-aafb-48ef-8546-0e17496a3647,Male,26,Romania,11,24.41,1,describe,Clothing,305.1
9d2ec7a7-f370-4a50-8a48-f3d99f8c3382,Male,38,Togo,20,10.58,1,feeling,Beauty,370.96
a0d87cae-05cd-4901-8cfa-2ec6e0f79b22,Female,55,Macao,11,15.96,1,large,Beauty,153.4
2785daa7-a36f-4192-a6b5-fb1e8582237a,Male,41,Sudan,11,20.7,1,meeting,Beauty,157.3
26c91e31-0f22-40d6-bcc6-0c47c4107323,Male,56,Gabon,16,9.07,0,half,Electronics,0.0
8d19c7ba-7bcd-4417-b25b-733fe1267238,Female,28,Chile,17,19.43,1,think,Clothing,411.72
7a42701f-8836-4914-8afa-d53859b7a3a8,Male,20,Niue,19,28.52,0,expect,Clothing,0.0
ec7204a5-81f0-4da9-9d1b-823c9c43aede,Male,46,Belgium,11,13.44,1,resource,Clothing,208.14
27f87b93-19e9-476f-93f0-82fec32a93da,Female,65,Ukraine,2,21.61,0,nothing,Beauty,0.0
29776dfd-3e65-4f7d-87b0-a71cf0898353,Female,60,Christmas Island,16,16.48,1,away,Clothing,232.53
105ad027-1b62-44bb-b5ed-8a9855224c43,Female,52,Lesotho,12,20.76,1,bill,Beauty,244.67
ddfdb415-2162-4513-8dd8-f78cf8f56155,Male,35,Congo,18,10.01,1,once,Books,353.93
3f342080-b9be-4ef4-bc67-88f522f3a96c,Female,38,Italy,16,11.44,1,choose,Books,65.33
93f15ad0-f578-4305-a609-97805592384f,Female,43,Portugal,12,28.71,0,believe,Books,0.0
e062622a-ee14-44b3-85f9-97b7474f42c3,Male,36,Angola,3,11.37,1,side,Books,374.93
ff3bf297-6e25-43e5-b2b6-ff1f9d37e10f,Male,30,Madagascar,18,9.23,1,morning,Clothing,59.07
05acaa2a-a4d6-44fd-9ee4-f4f5245b98da,Male,33,Mauritius,2,20.59,0,care,Clothing,0.0
76425d4e-7a66-45a0-81b6-df18c61087cc,Male,24,Mayotte,14,10.91,1,between,Electronics,342.19
141397de-2120-46b8-a8a6-727d3c38dfd3,Male,18,Burkina Faso,18,29.37,0,perhaps,Home,0.0
b42f53d7-3087-4743-abeb-eb21315a00e8,Female,48,Bahrain,7,23.04,1,visit,Books,146.28
802377b8-f295-4f40-b79f-de82e8be4a58,Male,23,Bosnia and Herzegovina,19,8.12,0,discover,Clothing,0.0
b32b48d8-5d47-49b1-95ce-0dd4cb9b663f,Female,29,Somalia,2,29.92,1,night,Home,97.22
803501b3-ed7f-4bd0-b1b5-756f357d31a3,Female,20,Norfolk Island,1,10.0,0,customer,Books,0.0
dd8423d9-a3f6-4d00-8a98-e1646853e4e0,Female,47,Ireland,18,16.44,0,least,Beauty,0.0
63fc55cc-807f-448d-941a-65ea1e75c7dd,Female,35,Norfolk Island,7,24.55,1,never,Clothing,366.9
658e7ae3-3805-422b-a11d-066ebe4139fb,Female,63,Iran,6,1.9,1,something,Books,286.05
29fcd3d7-7c7b-4d0d-8768-9eb25a9e98f4,Male,29,Isle of Man,20,25.9,1,ask,Home,260.06
1b4d13fe-9ae1-4556-9f16-d9026a506b72,Male,43,Norway,4,6.77,0,civil,Home,0.0
a7dad488-e4f9-4a23-bcfb-80ee13f252e5,Female,33,Finland,1,8.93,0,style,Home,0.0
ddd16278-3d1f-46ec-99d5-bf3d48a859a0,Female,39,Western Sahara,10,18.1,0,tell,Books,0.0
fb166b32-4fdf-41cc-bdfd-8bc34fbde792,Female,62,Togo,8,3.27,0,ground,Home,0.0
491ee97b-ca38-4f11-a25c-36fedb3f7531,Female,28,Hungary,13,21.05,1,top,Electronics,321.16
a42f129b-fe2c-4181-8662-33d94b8f253e,Female,41,United States of America,20,7.79,0,role,Home,0.0
4f2132ae-a17c-49a4-82ce-68ae1894c9e3,Male,47,Ireland,20,12.15,1,south,Beauty,401.99
98b40556-80a8-434c-8c90-ffd2673b5bf8,Male,33,Bangladesh,20,26.38,0,machine,Beauty,0.0
ab755c7f-84c3-4434-8fd6-e6fd03ae4786,Female,51,Suriname,12,3.73,0,son,Electronics,0.0
0324ab88-f4ff-462a-bf7e-50e54628f7a7,Male,54,Colombia,18,5.77,1,us,Beauty,223.71
975bf9cb-a9cd-4123-bc9f-7b86f9086789,Male,63,United Arab Emirates,19,15.43,1,choice,Electronics,229.45
92014519-c6c7-4ec2-aee1-2be4d4065246,Female,47,Uganda,19,3.15,1,per,Books,363.02
a1fb43f1-436e-4936-9fe4-2625a9085658,Female,34,Turkey,1,22.76,0,person,Electronics,0.0
bedd11ed-2fdd-4db2-8c4b-50d19bbf5d8f,Female,40,Eritrea,3,16.92,0,five,Electronics,0.0
b00d12db-be39-443e-baac-05cb908e5047,Female,20,Bolivia,10,13.15,0,improve,Home,0.0
ef91eb47-14f8-4ce7-8a54-b2eed1c6ee07,Female,42,Iraq,15,26.28,1,teacher,Home,44.72
c8882c0d-d195-41d4-bef4-0a1acdcb9b3b,Male,59,Brazil,12,4.88,1,inside,Beauty,68.04
64088aae-1a78-4b47-a3b0-23d175fd41db,Male,18,Belarus,1,29.39,1,thing,Beauty,214.94
b0c25d05-e0ec-4079-b3a0-534d8326287d,Female,32,North Macedonia,8,14.63,0,TV,Books,0.0
d844af69-42ea-4608-9eb9-09136c817b16,Male,64,Colombia,4,2.42,1,admit,Beauty,384.2
75f3cdf6-835c-4a74-a4a0-12cdfc34a276,Male,33,Saint Lucia,7,3.42,0,off,Home,0.0
33aabeaf-94d6-483f-8047-27108772b4c2,Male,33,Iceland,2,12.96,0,none,Beauty,0.0
666fd1b0-3abe-4ea7-b0bd-50fe7184776b,Male,21,Uruguay,5,15.86,1,want,Clothing,408.81
db50b8bc-5839-43bf-b839-bcbc614d0f9d,Female,54,Tokelau,20,23.52,1,scene,Clothing,154.37
9749dddc-a8cc-4e06-b379-c34a3a522c15,Male,60,Guadeloupe,17,7.8,1,month,Books,35.17
10d13944-d1df-46b1-ac02-93f1347a3785,Male,58,Myanmar,14,17.34,0,white,Books,0.0
3e6f704a-d63d-4a7b-b4bf-b621115a48fe,Female,51,Sri Lanka,11,21.34,1,well,Clothing,153.44
e860c051-c3b2-4065-868e-edfde9d5f41c,Male,52,Canada,16,8.37,0,office,Books,0.0
141ad271-267c-4f39-a165-0961078f74a3,Male,47,Chile,2,17.53,1,moment,Beauty,267.35
a7289342-4aa2-43ae-a00f-30ec14292301,Female,33,Cocos (Keeling) Islands,9,7.3,0,off,Home,0.0
c5efc1c3-17a3-48d0-befb-93facd40c91b,Female,23,Aruba,18,22.15,0,paper,Electronics,0.0
1709f593-21d9-4945-90b1-386c51960d31,Female,42,Cameroon,20,18.68,0,sure,Clothing,0.0
f0f42de5-b512-457c-bac6-ac3faee19012,Male,48,Tuvalu,7,26.28,1,fast,Books,478.72
3c31eeeb-3764-40fe-afdc-d24754560080,Male,31,Mauritania,7,28.92,0,everyone,Home,0.0
a54a535b-033e-4b81-8095-677fe9faedc8,Male,62,Austria,20,21.56,1,concern,Clothing,278.28
df22c97c-ee43-4e02-bdfc-80b49719f798,Female,42,Suriname,15,16.71,1,allow,Books,134.47
280552e7-5ea9-461a-bef0-7aa6a5e0870c,Female,47,Sierra Leone,4,24.38,1,mouth,Books,457.59
9185eb61-bc40-4863-b13b-d8de5e8f9548,Female,38,New Zealand,14,2.8,0,the,Clothing,0.0
f2524fd1-f51e-4712-9fc0-7214afe228df,Male,34,Sao Tome and Principe,18,28.14,1,main,Books,80.44
ff4ea9e2-4178-4358-a4d6-8cd9f010edf3,Female,32,Gambia,13,17.74,0,hold,Home,0.0
ebe931d5-bddf-4444-a1ec-39fdd6719a01,Female,34,Palau,16,29.05,1,charge,Home,88.28
8d3ae2d7-463d-4eb1-a4f9-1d5937872e88,Female,28,Burundi,5,22.03,1,professor,Clothing,458.87
b088993d-fa28-4eb7-a564-55f5c3ad358e,Male,51,Belize,2,25.41,0,large,Electronics,0.0
f3d629a6-da36-4730-b975-37fc75e8b82d,Male,44,Swaziland,5,25.51,0,detail,Electronics,0.0
4d9a389b-1a71-4452-a1df-e1579deb094c,Male,18,Croatia,7,15.91,1,sound,Electronics,310.83
e3820cf9-b416-4011-9703-88c505d14af6,Female,60,Albania,16,1.95,1,success,Electronics,13.28
e4be220e-82e8-4d81-a52b-5f78471ab1a1,Female,52,United States of America,10,1.99,1,amount,Clothing,57.97
9f3da6aa-30a0-43a5-877b-d74a45e17744,Male,51,Western Sahara,5,8.37,1,available,Books,137.33
886dfb23-5c92-4856-8912-bbeeaeed0ad6,Female,23,Greece,12,28.84,1,name,Beauty,125.39
b075cb85-97ee-4527-bdde-fe5bca2331ca,Male,37,Samoa,3,20.13,0,want,Electronics,0.0
2d305fa0-fa13-4ea3-b6ff-0735500b6c9b,Female,42,Brazil,13,17.25,0,throw,Electronics,0.0
79c11e36-5e47-47c5-8271-4356c624c870,Male,23,Algeria,16,25.59,1,few,Beauty,488.78
3ec813bc-d42f-4189-87d2-1f0f634434c4,Male,51,Germany,2,8.05,1,great,Books,28.05
855c26ae-03e7-4851-8b38-176c9da48a42,Male,61,Libyan Arab Jamahiriya,9,27.13,0,big,Clothing,0.0
67e7fec1-7ceb-4bf8-b5bb-6476e767f93a,Female,19,Saint Vincent and the Grenadines,7,18.23,1,cold,Electronics,153.14
c8e0aada-142d-4bc8-83ec-b96750ab2021,Male,54,Guyana,13,20.8,1,local,Home,379.03
0961dbab-11ce-4c3b-941a-3fece673f9b7,Male,62,Germany,3,15.77,1,key,Electronics,53.35
d16e20bd-6594-4895-a3d4-13823a3d43e6,Male,22,Sudan,11,18.75,1,few,Books,19.66
38712478-6865-43ab-8475-5ae7c5d37083,Female,46,Saint Pierre and Miquelon,16,8.0,1,such,Home,96.94
8c43bfe8-702e-498d-baec-833d1580d59a,Female,23,Ghana,20,9.92,0,floor,Electronics,0.0
0ccbfc80-1124-48fa-b866-91206c9c2f5c,Male,35,Kenya,5,12.33,0,point,Home,0.0
0d0263ae-afae-46f6-af5d-29f0a89c3be6,Female,41,Malawi,4,4.11,1,key,Home,183.16
1693163e-357a-415c-b3b1-6ff46195edd7,Female,24,Botswana,5,3.99,1,nor,Home,280.71
b58be941-ea0c-4294-acfb-809935ddce2d,Female,24,Peru,1,4.05,0,find,Beauty,0.0
1b3d9392-b46d-4d76-afba-441a6d6e58c2,Female,42,Bahamas,1,9.82,1,woman,Electronics,363.8
687f833b-30e0-43aa-889d-523f5d9c10d1,Male,54,Heard Island and McDonald Islands,17,6.33,1,stand,Clothing,73.73
17105948-a8a3-42ce-808c-22654fb2036f,Female,35,Hong Kong,16,5.66,0,activity,Home,0.0
b612644b-1474-448c-8fca-07bd0c2e9165,Female,44,Martinique,10,15.3,0,they,Books,0.0
9bec3a56-c1c6-4d33-b4bf-c75446e573fd,Female,33,Kiribati,16,18.42,0,watch,Home,0.0
d8fbcb65-67fc-418a-abcd-55792f50bcd0,Male,26,Lebanon,10,1.69,1,still,Books,421.6
877fe214-60f5-4912-9a44-28d1a70800dd,Female,39,Malta,15,11.04,0,manager,Books,0.0
73d9b617-3a03-4508-b602-aaf030dd75ec,Female,56,Afghanistan,7,15.15,0,paper,Home,0.0
815ceb6a-ce3e-40b9-8d31-aac05fdbea26,Female,36,Saint Kitts and Nevis,16,29.08,0,yes,Books,0.0
4b7a2857-5624-420b-89cc-1e3678c616ab,Female,35,Saint Pierre and Miquelon,13,11.9,0,figure,Beauty,0.0
6cade365-d76e-43e2-82b6-e5d7c173f25f,Male,61,Hungary,18,2.27,1,popular,Clothing,222.04
481b867a-a84a-45b6-afc4-a9d902715f9b,Female,62,Falkland Islands (Malvinas),3,24.84,1,special,Home,73.89
85382245-c623-498f-a4f6-6d9204994cee,Female,33,Ethiopia,9,20.27,1,fear,Home,41.61
bc69902a-7442-43cc-9131-b59d549d2344,Female,55,Israel,13,16.73,1,meeting,Beauty,23.2
d881d9c6-6e1a-4b8a-9f34-8c87aa60ee6c,Female,62,Marshall Islands,18,18.42,0,safe,Electronics,0.0
86d3249f-76ab-4a6c-acc7-2ff642c66fdb,Male,60,French Guiana,12,6.24,0,brother,Beauty,0.0
643db169-cafe-4ddf-bfa9-1228d4c28ec0,Female,39,Italy,14,4.52,0,contain,Books,0.0
0a20ac08-f831-46bd-9af1-9971c14530b8,Male,50,Mexico,17,17.4,0,over,Home,0.0
b2a31f6b-5d46-4f4f-acce-64ac5f4ef3bf,Female,43,Uzbekistan,15,23.51,0,whom,Books,0.0
b1128ba0-9893-4b93-8a64-494beaac295f,Male,48,Brunei Darussalam,4,9.92,0,help,Electronics,0.0
06a1f36b-9098-40df-a48b-fad845e5a069,Male,40,Falkland Islands (Malvinas),10,11.28,0,police,Beauty,0.0
9fd8abed-bdf5-46e5-924c-a40713899d17,Female,40,French Guiana,16,4.28,1,physical,Books,38.25
13898679-ffa7-4627-94b1-3738a132e9c3,Male,63,Hungary,4,2.14,1,among,Electronics,340.18
084d77ea-40af-4702-be4e-f486494ca079,Male,65,Lao People's Democratic Republic,8,16.21,0,difficult,Books,0.0
745bd0c4-9838-491e-a35d-929f78e2bcd7,Female,47,Turkey,8,24.24,0,marriage,Clothing,0.0
a63b2eac-f50b-4ad0-9c13-98104d24f570,Female,43,Anguilla,1,22.52,0,then,Home,0.0
6673b6a6-97b9-47da-a056-4c645827929b,Female,42,Albania,1,21.58,0,yard,Books,0.0
60f16dfe-5cf6-4b15-8c32-f7589833d34b,Male,54,Cook Islands,4,24.29,0,tell,Books,0.0
ec4d2bb1-1d61-4719-9df5-3cd0ce97c59d,Female,30,Kenya,15,4.75,1,than,Beauty,483.13
282f635a-d651-4a72-816e-e3c1847ecbbf,Female,56,Congo,13,18.92,0,cost,Books,0.0
c915ff78-5b4f-4f58-8b70-dbf0f0dfd84b,Female,47,Sri Lanka,20,6.42,1,single,Beauty,297.13
57f2820e-8735-4d99-b36d-a890f8d9f5f3,Male,38,Sri Lanka,4,8.3,0,east,Clothing,0.0
7db7a8b8-a4f7-4160-8c69-cf3bee04ce57,Female,62,Turks and Caicos Islands,5,16.06,1,indeed,Beauty,73.24
1380c763-5cb2-471a-8631-2542dbfacd4f,Female,45,Bosnia and Herzegovina,6,15.37,0,war,Beauty,0.0
a21b9df5-371f-4ca5-8302-45854cbf4bb4,Male,49,Western Sahara,10,5.5,1,bank,Home,311.61
9e3925aa-2baf-47c2-9ed9-e99116958487,Female,18,Macao,16,5.39,1,day,Beauty,255.19
de455c7c-3ca8-4d66-a75c-6191ace6f86f,Female,44,Trinidad and Tobago,16,13.35,1,three,Home,87.79
d6d97798-4e30-4229-881d-f1904fb58813,Male,32,Bahamas,10,2.43,0,under,Beauty,0.0
125dc92a-770f-449c-a4fa-1789b124ad57,Female,28,Nepal,15,17.62,1,leave,Beauty,257.85
f1b9c14f-85aa-476c-8f03-c445bc95bffb,Male,35,Ireland,18,24.96,1,sister,Beauty,412.19
f5a99fb3-2c88-452b-a0d8-c81eee958606,Male,64,Puerto Rico,15,17.07,1,relationship,Electronics,369.31
c7ce6f93-ebfa-4de3-a2f9-9e2f1d1814e0,Male,37,Anguilla,2,14.32,1,remember,Electronics,222.34
021e9b5a-1bac-4d47-ab47-e441b8230a7c,Male,33,Georgia,7,24.61,1,and,Beauty,318.22
2077ff99-a9b2-4c15-af5a-f7ed349eebfc,Male,57,Falkland Islands (Malvinas),5,23.87,0,model,Electronics,0.0
3dc30a5e-02b8-4bae-9f00-280c44fc0673,Female,52,Costa Rica,9,18.51,0,prevent,Books,0.0
f6afeb20-01a1-41d9-ac72-f2b232dee5ad,Female,36,Italy,19,9.12,0,fight,Clothing,0.0
40fa3596-b998-48e3-bfe9-ade2f2981856,Female,21,Malawi,9,26.21,0,picture,Clothing,0.0
24d3eed7-b474-4c60-a0ac-bb0e4fd8a660,Male,27,India,11,25.11,1,sort,Home,75.37
63a47445-b1e4-4d79-baa1-d675116e1dc5,Female,58,Belize,14,12.19,0,right,Electronics,0.0
c6caa191-63b3-4314-907e-766f671c8239,Female,50,Burkina Faso,9,21.3,1,very,Home,475.38
7f3f4a19-dc81-4cf5-87af-68d670cf5dad,Female,55,Hungary,1,26.26,0,ask,Home,0.0
171c1520-7ea7-493f-95c3-dd16af3e1594,Female,22,Sweden,18,12.83,1,music,Clothing,249.88
a7ffa654-e0e4-468b-bdc6-c0e9583a293f,Female,36,Saudi Arabia,11,17.1,0,toward,Beauty,0.0
4839cf5d-e488-4a7e-a9c3-faea2cd265bc,Female,39,Saudi Arabia,2,2.81,1,region,Electronics,66.5
b8e6a723-10ab-4a5b-a200-082b61231adc,Male,46,Philippines,15,1.52,1,senior,Clothing,497.87
d1cc0940-2e89-4710-83bd-0927c6c903a5,Male,59,Canada,10,6.03,1,attention,Electronics,329.02
64585665-82d0-489b-bb97-062edd058d0f,Female,23,Venezuela,12,20.44,0,tax,Electronics,0.0
1712c9e7-6601-47c7-b58f-9e3b49322a95,Female,58,Marshall Islands,10,22.19,0,compare,Home,0.0
a5a02007-c2e5-4b31-93a9-1573d360c257,Male,63,China,4,1.53,1,difficult,Electronics,70.69
2502c894-29f1-41b5-af4c-3763f7fa8095,Male,51,Tokelau,15,1.76,1,look,Electronics,494.14
5ab982da-f24b-4ef4-b0ce-ecb28ea22876,Female,62,Greece,5,15.11,0,space,Home,0.0
918a8eba-643d-4187-b82e-3864719d4739,Male,64,Bhutan,4,4.44,1,allow,Books,72.88
b705669c-3ae1-49b2-b060-a387b71db00a,Male,59,Spain,5,3.45,0,wide,Beauty,0.0
748d60df-73d5-44a1-84c4-cf1845847d82,Male,46,Singapore,12,22.09,0,everyone,Home,0.0
aaa205e1-8777-413c-9c16-07f5fa494179,Female,31,Uruguay,3,27.05,0,tonight,Electronics,0.0
f14efaf4-d8aa-47ba-a6e3-1d573eb01fde,Female,40,Sao Tome and Principe,14,10.46,0,surface,Clothing,0.0
e8581194-2678-47ad-b739-34f4a04fe7fe,Female,59,Lithuania,3,8.57,1,before,Electronics,424.71
44adcd15-ea3c-43fa-b0a3-a388255b3c3b,Female,31,Equatorial Guinea,17,18.8,0,also,Home,0.0
522abcad-8deb-400c-a930-16ab7e999d01,Female,59,Korea,2,23.84,0,family,Home,0.0
453f32c3-d132-4778-b2b2-6c6e926ef6c3,Female,25,Sierra Leone,8,15.74,0,born,Beauty,0.0
7d181990-a708-4133-8784-4533a1f001d5,Male,41,French Guiana,11,5.26,1,ok,Books,275.45
6449d26a-d675-4549-b9a6-cc312c8fef2c,Male,48,Guinea,3,1.98,0,occur,Electronics,0.0
2b5cb690-86c7-40bb-92a5-a3d0e78bbcc8,Female,31,Syrian Arab Republic,2,27.79,1,fly,Beauty,146.81
be5b1621-f74d-41d6-b4e8-4a59bc1f00fe,Female,45,Cayman Islands,13,3.85,0,anything,Books,0.0
45deca95-4ab0-4571-bbd7-0ec14cae7bf8,Male,37,Turkey,3,16.07,0,Mrs,Clothing,0.0
1147043e-143a-4a7a-876b-2ffc6e74262b,Female,43,Namibia,19,19.58,0,history,Books,0.0
624a1c9f-2e11-4e47-a582-070c5ec2abc7,Female,64,Oman,8,3.15,0,economy,Home,0.0
94fa9720-1bb2-436d-84ca-1a71be22dc56,Male,47,Congo,20,18.85,1,sort,Clothing,64.12
f912f841-8b78-48ae-9e75-39c363ce3cec,Male,62,Western Sahara,1,6.17,1,course,Beauty,261.03
a847170c-34d0-49bf-9781-8dbfac83e90d,Female,28,Fiji,12,5.12,1,same,Electronics,386.86
9a416f90-fb71-4347-9be2-ce3a349bcd9a,Male,39,Qatar,14,9.25,0,base,Books,0.0
3f0129aa-f5a8-4b32-8153-d1ea0831ae67,Male,49,Congo,15,16.06,0,about,Home,0.0
c10f2383-e2f6-4ed1-9bfc-43de3d485c67,Male,41,Anguilla,6,8.77,0,enough,Beauty,0.0
84570cbb-10d9-4f5d-97a2-94af36fc9faf,Male,32,Djibouti,17,1.57,0,share,Clothing,0.0
e76f61de-2a9a-4adc-a99f-d7a06835f788,Male,48,Burkina Faso,12,12.41,0,product,Clothing,0.0
1494afc3-209e-4270-920c-652fcc31c546,Male,53,Nauru,14,7.9,0,degree,Home,0.0
3a91aad2-40dc-4239-8819-6caf17170c92,Female,35,Tonga,3,17.79,0,movie,Beauty,0.0
b5f69c74-9150-4ea0-9b37-163f1873ec92,Male,29,Palau,8,24.42,0,while,Home,0.0
970e4da8-2683-4273-83a5-319840e02744,Male,47,Netherlands,10,23.55,1,inside,Books,47.76
17af4b25-da7f-4dd8-bcfc-b4a63f2c8df9,Female,18,Morocco,12,7.22,1,move,Beauty,125.08
cd3eeda1-b1a2-4937-9c34-5e9967cc24be,Female,55,Gibraltar,16,29.94,0,information,Beauty,0.0
5f9531e7-f50b-4d66-a06c-93007c719cad,Male,27,Belarus,1,28.07,0,quite,Clothing,0.0
c51039b2-bc7d-4e55-b6e1-08ec02560666,Female,58,Finland,1,28.6,0,data,Home,0.0
92268f7d-59c2-41d3-a80d-db035329a09a,Female,24,Sao Tome and Principe,7,16.6,0,address,Home,0.0
67c31d06-bfd0-439c-b955-52ebd673ce64,Female,21,Greece,5,21.78,0,reason,Electronics,0.0
bd2bce71-c1b4-47f6-8f3a-117fbc2c1cb2,Male,51,Nicaragua,14,21.47,1,be,Home,487.4
39d51d8a-8181-49c6-b805-c848f6d40b74,Male,55,Sri Lanka,4,15.9,1,age,Electronics,297.99
52e2619f-a5a2-4ca8-b6fc-7a5928a34a4e,Male,45,Serbia,5,8.25,1,kitchen,Books,463.39
